net,fanin,fanout,gate_count,num_gate_types,num_instances,y_any,design,trojan
n8494,0,2,2,1,2,0,s35932,T100
n3420,5,2,3,3,3,0,s35932,T100
WX5820,5,1,2,2,2,0,s35932,T100
n8493,0,2,2,1,2,0,s35932,T100
n3419,5,2,3,3,3,0,s35932,T100
WX5822,5,1,2,2,2,0,s35932,T100
n8492,0,2,2,1,2,0,s35932,T100
n3418,5,2,3,3,3,0,s35932,T100
WX5824,5,1,2,2,2,0,s35932,T100
n8491,0,2,2,1,2,0,s35932,T100
n3417,5,2,3,3,3,0,s35932,T100
WX5826,5,1,2,2,2,0,s35932,T100
n8490,0,2,2,1,2,0,s35932,T100
n3416,5,2,3,3,3,0,s35932,T100
WX5828,5,1,2,2,2,0,s35932,T100
n8489,0,2,2,1,2,0,s35932,T100
n3415,5,2,3,3,3,0,s35932,T100
WX5830,5,1,2,2,2,0,s35932,T100
n8488,0,2,2,1,2,0,s35932,T100
n3414,5,2,3,3,3,0,s35932,T100
WX5832,5,1,2,2,2,0,s35932,T100
n8487,0,2,2,1,2,0,s35932,T100
n3413,5,2,3,3,3,0,s35932,T100
WX5834,5,1,2,2,2,0,s35932,T100
test_so46,0,1,1,1,1,0,s35932,T100
n3412,5,2,3,3,3,0,s35932,T100
WX5836,5,1,2,2,2,0,s35932,T100
test_si47,0,1,1,1,1,0,s35932,T100
n8484,0,2,2,1,2,0,s35932,T100
n3411,5,2,3,3,3,0,s35932,T100
WX5838,5,1,2,2,2,0,s35932,T100
n8483,0,2,2,1,2,0,s35932,T100
n3410,5,2,3,3,3,0,s35932,T100
WX5840,5,1,2,2,2,0,s35932,T100
n8482,0,2,2,1,2,0,s35932,T100
n3409,5,2,3,3,3,0,s35932,T100
WX5842,5,1,2,2,2,0,s35932,T100
n8481,0,2,2,1,2,0,s35932,T100
n3408,5,2,3,3,3,0,s35932,T100
WX5844,5,1,2,2,2,0,s35932,T100
n8480,0,2,2,1,2,0,s35932,T100
n3407,5,2,3,3,3,0,s35932,T100
WX5846,5,1,2,2,2,0,s35932,T100
n8479,0,2,2,1,2,0,s35932,T100
n3406,5,2,3,3,3,0,s35932,T100
WX5848,5,1,2,2,2,0,s35932,T100
WX5849,4,3,4,3,4,0,s35932,T100
WX5850,5,1,2,2,2,0,s35932,T100
WX5851,4,3,4,3,4,0,s35932,T100
WX5852,5,1,2,2,2,0,s35932,T100
WX5853,4,3,4,3,4,0,s35932,T100
WX5854,5,1,2,2,2,0,s35932,T100
WX5855,4,3,4,3,4,0,s35932,T100
WX5856,5,1,2,2,2,0,s35932,T100
WX5857,4,3,4,3,4,0,s35932,T100
WX5858,5,1,2,2,2,0,s35932,T100
WX5859,4,3,4,3,4,0,s35932,T100
WX5860,5,1,2,2,2,0,s35932,T100
WX5861,4,3,4,3,4,0,s35932,T100
WX5862,5,1,2,2,2,0,s35932,T100
WX5863,4,3,4,3,4,0,s35932,T100
WX5864,5,1,2,2,2,0,s35932,T100
WX5865,4,3,4,3,4,0,s35932,T100
WX5866,5,1,2,2,2,0,s35932,T100
WX5867,4,3,4,3,4,0,s35932,T100
WX5868,5,1,2,2,2,0,s35932,T100
test_so47,4,2,3,3,3,0,s35932,T100
WX5870,5,1,2,2,2,0,s35932,T100
test_si48,0,1,1,1,1,0,s35932,T100
WX5871,4,3,4,3,4,0,s35932,T100
WX5872,5,1,2,2,2,0,s35932,T100
WX5873,4,3,4,3,4,0,s35932,T100
WX5874,5,1,2,2,2,0,s35932,T100
WX5875,4,3,4,3,4,0,s35932,T100
WX5876,5,1,2,2,2,0,s35932,T100
WX5877,4,3,4,3,4,0,s35932,T100
WX5878,5,1,2,2,2,0,s35932,T100
WX5879,4,3,4,3,4,0,s35932,T100
WX5880,2,1,2,2,2,0,s35932,T100
WX5881,4,3,4,3,4,0,s35932,T100
WX5882,2,1,2,2,2,0,s35932,T100
WX5883,4,3,4,3,4,0,s35932,T100
WX5884,2,1,2,2,2,0,s35932,T100
WX5885,4,3,4,3,4,0,s35932,T100
WX5886,2,1,2,2,2,0,s35932,T100
WX5887,4,3,4,3,4,0,s35932,T100
WX5888,2,1,2,2,2,0,s35932,T100
WX5889,4,3,4,3,4,0,s35932,T100
WX5890,2,1,2,2,2,0,s35932,T100
WX5891,4,3,4,3,4,0,s35932,T100
WX5892,2,1,2,2,2,0,s35932,T100
WX5893,4,3,4,3,4,0,s35932,T100
WX5894,2,1,2,2,2,0,s35932,T100
WX5895,4,3,4,3,4,0,s35932,T100
WX5896,2,1,2,2,2,0,s35932,T100
WX5897,4,3,4,3,4,0,s35932,T100
WX5898,2,1,2,2,2,0,s35932,T100
WX5899,4,3,4,3,4,0,s35932,T100
WX5900,2,1,2,2,2,0,s35932,T100
WX5901,4,3,4,3,4,0,s35932,T100
WX5902,2,1,2,2,2,0,s35932,T100
test_so48,4,2,3,3,3,0,s35932,T100
WX5904,2,1,2,2,2,0,s35932,T100
test_si49,0,1,1,1,1,0,s35932,T100
WX5905,4,3,4,3,4,0,s35932,T100
WX5906,2,1,2,2,2,0,s35932,T100
WX5907,4,3,4,3,4,0,s35932,T100
WX5908,2,1,2,2,2,0,s35932,T100
WX5909,4,3,4,3,4,0,s35932,T100
WX5910,2,1,2,2,2,0,s35932,T100
WX5911,4,3,4,3,4,0,s35932,T100
WX5912,2,1,2,2,2,0,s35932,T100
WX5913,0,3,3,2,3,0,s35932,T100
n3689,5,1,2,2,2,0,s35932,T100
WX5914,2,1,2,2,2,0,s35932,T100
WX5915,0,3,3,2,3,0,s35932,T100
n3687,5,1,2,2,2,0,s35932,T100
WX5916,2,1,2,2,2,0,s35932,T100
WX5917,0,3,3,2,3,0,s35932,T100
n3685,5,1,2,2,2,0,s35932,T100
WX5918,2,1,2,2,2,0,s35932,T100
WX5919,0,3,3,2,3,0,s35932,T100
n3683,5,1,2,2,2,0,s35932,T100
WX5920,2,1,2,2,2,0,s35932,T100
WX5921,0,3,3,2,3,0,s35932,T100
n3681,5,1,2,2,2,0,s35932,T100
WX5922,2,1,2,2,2,1,s35932,T100
WX5923,0,3,3,2,3,0,s35932,T100
n3679,5,1,2,2,2,0,s35932,T100
WX5924,2,1,2,2,2,0,s35932,T100
WX5925,0,3,3,2,3,0,s35932,T100
n3677,5,1,2,2,2,0,s35932,T100
WX5926,2,1,2,2,2,0,s35932,T100
WX5927,0,3,3,2,3,0,s35932,T100
n3675,5,1,2,2,2,0,s35932,T100
WX5928,2,1,2,2,2,0,s35932,T100
WX5929,0,3,3,2,3,0,s35932,T100
n3673,5,1,2,2,2,0,s35932,T100
WX5930,2,1,2,2,2,0,s35932,T100
WX5931,0,3,3,2,3,0,s35932,T100
n3671,5,1,2,2,2,0,s35932,T100
WX5932,2,1,2,2,2,0,s35932,T100
WX5933,0,3,3,2,3,0,s35932,T100
n3669,5,1,2,2,2,0,s35932,T100
WX5934,2,1,2,2,2,0,s35932,T100
WX5935,0,3,3,2,3,0,s35932,T100
n3667,5,1,2,2,2,0,s35932,T100
WX5936,2,1,2,2,2,0,s35932,T100
test_so49,0,2,2,2,2,0,s35932,T100
n3665,5,1,2,2,2,0,s35932,T100
WX5938,2,1,2,2,2,0,s35932,T100
test_si50,0,1,1,1,1,0,s35932,T100
WX5939,0,3,3,2,3,0,s35932,T100
n3663,5,1,2,2,2,0,s35932,T100
WX5940,2,1,2,2,2,0,s35932,T100
WX5941,0,3,3,2,3,0,s35932,T100
n3661,5,1,2,2,2,0,s35932,T100
WX5942,2,1,2,2,2,0,s35932,T100
WX5943,0,3,3,2,3,0,s35932,T100
n3659,5,1,2,2,2,0,s35932,T100
WX5944,2,1,2,2,2,0,s35932,T100
WX5945,4,3,4,3,4,0,s35932,T100
WX5946,2,1,2,2,2,0,s35932,T100
WX5947,4,3,4,3,4,0,s35932,T100
WX5948,2,1,2,2,2,0,s35932,T100
WX5949,4,3,4,3,4,0,s35932,T100
WX5950,2,1,2,2,2,0,s35932,T100
WX5951,4,3,4,3,4,0,s35932,T100
WX5952,2,1,2,2,2,0,s35932,T100
WX5953,4,3,4,3,4,0,s35932,T100
WX5954,2,1,2,2,2,0,s35932,T100
WX5955,4,3,4,3,4,0,s35932,T100
WX5956,2,1,2,2,2,0,s35932,T100
WX5957,4,3,4,3,4,0,s35932,T100
WX5958,2,1,2,2,2,0,s35932,T100
WX5959,4,3,4,3,4,0,s35932,T100
WX5960,2,1,2,2,2,1,s35932,T100
WX5961,4,3,4,3,4,0,s35932,T100
WX5962,2,1,2,2,2,0,s35932,T100
WX5963,4,3,4,3,4,0,s35932,T100
WX5964,2,1,2,2,2,0,s35932,T100
WX5965,4,3,4,3,4,0,s35932,T100
WX5966,2,1,2,2,2,0,s35932,T100
WX5967,4,3,4,3,4,0,s35932,T100
WX5968,2,1,2,2,2,0,s35932,T100
WX5969,4,3,4,3,4,0,s35932,T100
WX5970,2,1,2,2,2,0,s35932,T100
test_so50,4,2,3,3,3,0,s35932,T100
WX5972,2,1,2,2,2,0,s35932,T100
test_si51,0,1,1,1,1,0,s35932,T100
WX5973,4,3,4,3,4,0,s35932,T100
WX5974,2,1,2,2,2,0,s35932,T100
WX5975,4,3,4,3,4,0,s35932,T100
WX5976,2,1,2,2,2,0,s35932,T100
WX5977,4,3,4,3,4,0,s35932,T100
WX5978,2,1,2,2,2,0,s35932,T100
WX5979,4,3,4,3,4,0,s35932,T100
WX5980,2,1,2,2,2,0,s35932,T100
WX5981,4,3,4,3,4,0,s35932,T100
WX5982,2,1,2,2,2,0,s35932,T100
WX5983,4,3,4,3,4,0,s35932,T100
WX5984,2,1,2,2,2,0,s35932,T100
WX5985,4,3,4,3,4,0,s35932,T100
WX5986,2,1,2,2,2,0,s35932,T100
WX5987,4,3,4,3,4,0,s35932,T100
WX5988,2,1,2,2,2,0,s35932,T100
WX5989,4,3,4,3,4,0,s35932,T100
WX5990,2,1,2,2,2,0,s35932,T100
WX5991,4,3,4,3,4,0,s35932,T100
WX5992,2,1,2,2,2,0,s35932,T100
WX5993,4,3,4,3,4,0,s35932,T100
WX5994,2,1,2,2,2,0,s35932,T100
WX5995,4,3,4,3,4,0,s35932,T100
WX5996,2,1,2,2,2,0,s35932,T100
WX5997,4,3,4,3,4,0,s35932,T100
WX5998,2,1,2,2,2,0,s35932,T100
WX5999,4,3,4,3,4,0,s35932,T100
WX6000,2,1,2,2,2,0,s35932,T100
WX6001,4,3,4,3,4,0,s35932,T100
WX6002,2,1,2,2,2,0,s35932,T100
WX6003,4,3,4,3,4,0,s35932,T100
WX6004,2,1,2,2,2,0,s35932,T100
test_so51,4,2,3,3,3,0,s35932,T100
WX6006,2,1,2,2,2,0,s35932,T100
test_si52,0,1,1,1,1,0,s35932,T100
WX6007,4,3,4,3,4,0,s35932,T100
WX6008,2,1,2,2,2,0,s35932,T100
WX6009,4,3,4,3,4,0,s35932,T100
WX6010,2,1,2,2,2,0,s35932,T100
WX6011,4,3,4,3,4,0,s35932,T100
WX6012,2,1,2,2,2,0,s35932,T100
WX6013,4,3,4,3,4,0,s35932,T100
WX6014,2,1,2,2,2,0,s35932,T100
WX6015,4,3,4,3,4,0,s35932,T100
WX6016,2,1,2,2,2,0,s35932,T100
WX6017,4,3,4,3,4,0,s35932,T100
WX6018,2,1,2,2,2,0,s35932,T100
WX6019,4,3,4,3,4,0,s35932,T100
WX6020,2,1,2,2,2,0,s35932,T100
WX6021,4,3,4,3,4,0,s35932,T100
WX6022,2,1,2,2,2,0,s35932,T100
WX6023,4,3,4,3,4,0,s35932,T100
WX6024,2,1,2,2,2,0,s35932,T100
WX6025,4,3,4,3,4,0,s35932,T100
WX6026,2,1,2,2,2,0,s35932,T100
WX6027,4,3,4,3,4,0,s35932,T100
WX6028,2,1,2,2,2,0,s35932,T100
WX6029,4,3,4,3,4,0,s35932,T100
WX6030,2,1,2,2,2,0,s35932,T100
WX6031,4,3,4,3,4,0,s35932,T100
WX6032,2,1,2,2,2,0,s35932,T100
WX6033,4,3,4,3,4,0,s35932,T100
WX6034,2,1,2,2,2,0,s35932,T100
WX6035,4,3,4,3,4,0,s35932,T100
WX6036,2,1,2,2,2,0,s35932,T100
WX6037,4,3,4,3,4,0,s35932,T100
WX6038,2,1,2,2,2,0,s35932,T100
test_so52,4,2,3,3,3,0,s35932,T100
WX6040,2,1,2,2,2,0,s35932,T100
test_si53,0,1,1,1,1,0,s35932,T100
WX6041,4,3,4,2,4,0,s35932,T100
WX6042,2,1,2,2,2,0,s35932,T100
WX6043,4,3,4,2,4,0,s35932,T100
WX6044,2,1,2,2,2,0,s35932,T100
WX6045,4,3,4,2,4,0,s35932,T100
WX6046,2,1,2,2,2,0,s35932,T100
WX6047,4,3,4,2,4,0,s35932,T100
WX6048,2,1,2,2,2,0,s35932,T100
WX6049,4,3,4,3,4,0,s35932,T100
WX6050,2,1,2,2,2,0,s35932,T100
WX6051,4,3,4,2,4,0,s35932,T100
WX6052,2,1,2,2,2,0,s35932,T100
WX6053,4,3,4,2,4,0,s35932,T100
WX6054,2,1,2,2,2,0,s35932,T100
WX6055,4,3,4,2,4,0,s35932,T100
WX6056,2,1,2,2,2,0,s35932,T100
WX6057,4,3,4,2,4,0,s35932,T100
WX6058,2,1,2,2,2,0,s35932,T100
WX6059,4,3,4,2,4,0,s35932,T100
WX6060,2,1,2,2,2,0,s35932,T100
WX6061,4,3,4,2,4,0,s35932,T100
WX6062,2,1,2,2,2,0,s35932,T100
WX6063,4,3,4,3,4,0,s35932,T100
WX6064,2,1,2,2,2,0,s35932,T100
WX6065,4,3,4,2,4,0,s35932,T100
WX6066,2,1,2,2,2,0,s35932,T100
WX6067,4,3,4,2,4,0,s35932,T100
WX6068,2,1,2,2,2,0,s35932,T100
WX6069,4,3,4,2,4,0,s35932,T100
WX6070,2,1,2,2,2,0,s35932,T100
WX6071,4,3,4,2,4,0,s35932,T100
WX6436,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_0,0,2,2,2,2,0,s35932,T100
DFF_928_n1,5,1,2,2,2,0,s35932,T100
WX6438,2,1,2,2,2,0,s35932,T100
test_si54,0,1,1,1,1,0,s35932,T100
CRC_OUT_5_1,0,3,3,2,3,0,s35932,T100
DFF_929_n1,5,1,2,2,2,0,s35932,T100
WX6440,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_2,0,3,3,2,3,0,s35932,T100
DFF_930_n1,5,1,2,2,2,0,s35932,T100
WX6442,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_3,0,3,3,2,3,0,s35932,T100
DFF_931_n1,5,1,2,2,2,0,s35932,T100
WX6444,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_4,0,3,3,2,3,0,s35932,T100
DFF_932_n1,5,1,2,2,2,0,s35932,T100
WX6446,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_5,0,3,3,2,3,0,s35932,T100
DFF_933_n1,5,1,2,2,2,0,s35932,T100
WX6448,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_6,0,3,3,2,3,0,s35932,T100
DFF_934_n1,5,1,2,2,2,0,s35932,T100
WX6450,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_7,0,3,3,2,3,0,s35932,T100
DFF_935_n1,5,1,2,2,2,0,s35932,T100
WX6452,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_8,0,3,3,2,3,0,s35932,T100
DFF_936_n1,5,1,2,2,2,0,s35932,T100
WX6454,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_9,0,3,3,2,3,0,s35932,T100
DFF_937_n1,5,1,2,2,2,0,s35932,T100
WX6456,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_10,0,3,3,2,3,0,s35932,T100
DFF_938_n1,5,1,2,2,2,0,s35932,T100
WX6458,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_11,0,3,3,2,3,0,s35932,T100
DFF_939_n1,5,1,2,2,2,0,s35932,T100
WX6460,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_12,0,3,3,2,3,0,s35932,T100
DFF_940_n1,5,1,2,2,2,0,s35932,T100
WX6462,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_13,0,3,3,2,3,0,s35932,T100
DFF_941_n1,5,1,2,2,2,0,s35932,T100
WX6464,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_14,0,3,3,2,3,0,s35932,T100
DFF_942_n1,5,1,2,2,2,0,s35932,T100
WX6466,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_15,0,3,3,2,3,0,s35932,T100
DFF_943_n1,5,1,2,2,2,0,s35932,T100
WX6468,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_16,0,3,3,2,3,0,s35932,T100
DFF_944_n1,5,1,2,2,2,0,s35932,T100
WX6470,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_17,0,2,2,2,2,0,s35932,T100
DFF_945_n1,5,1,2,2,2,0,s35932,T100
WX6472,2,1,2,2,2,0,s35932,T100
test_si55,0,1,1,1,1,0,s35932,T100
CRC_OUT_5_18,0,3,3,2,3,0,s35932,T100
DFF_946_n1,5,1,2,2,2,0,s35932,T100
WX6474,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_19,0,3,3,2,3,0,s35932,T100
DFF_947_n1,5,1,2,2,2,0,s35932,T100
WX6476,2,1,2,2,2,1,s35932,T100
CRC_OUT_5_20,0,3,3,2,3,0,s35932,T100
DFF_948_n1,5,1,2,2,2,0,s35932,T100
WX6478,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_21,0,3,3,2,3,0,s35932,T100
DFF_949_n1,5,1,2,2,2,0,s35932,T100
WX6480,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_22,0,3,3,2,3,0,s35932,T100
DFF_950_n1,5,1,2,2,2,0,s35932,T100
WX6482,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_23,0,3,3,2,3,0,s35932,T100
DFF_951_n1,5,1,2,2,2,0,s35932,T100
WX6484,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_24,0,3,3,2,3,0,s35932,T100
DFF_952_n1,5,1,2,2,2,0,s35932,T100
WX6486,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_25,0,3,3,2,3,0,s35932,T100
DFF_953_n1,5,1,2,2,2,0,s35932,T100
WX6488,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_26,0,3,3,2,3,0,s35932,T100
DFF_954_n1,5,1,2,2,2,0,s35932,T100
WX6490,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_27,0,3,3,2,3,0,s35932,T100
DFF_955_n1,5,1,2,2,2,0,s35932,T100
WX6492,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_28,0,3,3,2,3,0,s35932,T100
DFF_956_n1,5,1,2,2,2,0,s35932,T100
WX6494,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_29,0,3,3,2,3,0,s35932,T100
DFF_957_n1,5,1,2,2,2,0,s35932,T100
WX6496,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_30,0,3,3,2,3,0,s35932,T100
DFF_958_n1,5,1,2,2,2,0,s35932,T100
WX6498,2,1,2,2,2,0,s35932,T100
CRC_OUT_5_31,0,6,6,3,6,0,s35932,T100
DFF_959_n1,5,1,2,2,2,0,s35932,T100
WX6949,2,2,3,3,3,0,s35932,T100
WX6950,4,3,4,3,4,0,s35932,T100
WX6951,2,2,3,3,3,0,s35932,T100
n8470,0,2,2,1,2,0,s35932,T100
n3909,5,1,2,2,2,0,s35932,T100
WX6953,2,2,3,3,3,0,s35932,T100
test_so55,0,1,1,1,1,0,s35932,T100
n3908,5,1,2,2,2,0,s35932,T100
WX6955,2,2,3,3,3,0,s35932,T100
test_si56,0,1,1,1,1,0,s35932,T100
n8467,0,2,2,1,2,0,s35932,T100
n3907,5,1,2,2,2,0,s35932,T100
WX6957,2,2,3,3,3,0,s35932,T100
n8466,0,2,2,1,2,0,s35932,T100
n3906,5,1,2,2,2,0,s35932,T100
WX6959,2,2,3,3,3,0,s35932,T100
n8465,0,2,2,1,2,0,s35932,T100
n3905,5,1,2,2,2,0,s35932,T100
WX6961,2,2,3,3,3,0,s35932,T100
n8464,0,2,2,1,2,0,s35932,T100
n3904,5,1,2,2,2,0,s35932,T100
WX6963,2,2,3,3,3,0,s35932,T100
n8463,0,2,2,1,2,0,s35932,T100
n3903,5,1,2,2,2,0,s35932,T100
WX6965,2,2,3,3,3,0,s35932,T100
n8462,0,2,2,1,2,0,s35932,T100
n3902,5,1,2,2,2,0,s35932,T100
WX6967,2,2,3,3,3,0,s35932,T100
n8461,0,2,2,1,2,0,s35932,T100
n3901,5,1,2,2,2,0,s35932,T100
WX6969,2,2,3,3,3,0,s35932,T100
n8460,0,2,2,1,2,0,s35932,T100
n3900,5,1,2,2,2,0,s35932,T100
WX6971,2,2,3,3,3,0,s35932,T100
n8459,0,2,2,1,2,0,s35932,T100
n3899,5,1,2,2,2,0,s35932,T100
WX6973,2,2,3,3,3,0,s35932,T100
n8458,0,2,2,1,2,0,s35932,T100
n3898,5,1,2,2,2,0,s35932,T100
WX6975,2,2,3,3,3,0,s35932,T100
n8457,0,2,2,1,2,0,s35932,T100
n3897,5,1,2,2,2,0,s35932,T100
WX6977,2,2,3,3,3,0,s35932,T100
n8456,0,2,2,1,2,0,s35932,T100
n3896,5,1,2,2,2,0,s35932,T100
WX6979,2,2,3,3,3,0,s35932,T100
n8455,0,2,2,1,2,0,s35932,T100
n3895,5,1,2,2,2,0,s35932,T100
WX6981,2,2,3,3,3,0,s35932,T100
n8454,0,2,2,1,2,0,s35932,T100
n3894,5,1,2,2,2,0,s35932,T100
WX6983,2,2,3,3,3,0,s35932,T100
n8453,0,2,2,1,2,0,s35932,T100
n3893,5,1,2,2,2,0,s35932,T100
WX6985,2,2,3,3,3,0,s35932,T100
n8452,0,2,2,1,2,0,s35932,T100
n3892,5,1,2,2,2,0,s35932,T100
WX6987,2,2,3,3,3,0,s35932,T100
test_so56,0,1,1,1,1,0,s35932,T100
n3891,5,1,2,2,2,0,s35932,T100
WX6989,2,2,3,3,3,0,s35932,T100
test_si57,0,1,1,1,1,0,s35932,T100
n8449,0,2,2,1,2,0,s35932,T100
n3890,5,1,2,2,2,0,s35932,T100
WX6991,2,2,3,3,3,0,s35932,T100
n8448,0,2,2,1,2,0,s35932,T100
n3889,5,1,2,2,2,0,s35932,T100
WX6993,2,2,3,3,3,0,s35932,T100
n8447,0,2,2,1,2,0,s35932,T100
n3888,5,1,2,2,2,0,s35932,T100
WX6995,2,2,3,3,3,0,s35932,T100
n8446,0,2,2,1,2,0,s35932,T100
n3887,5,1,2,2,2,0,s35932,T100
WX6997,2,2,3,3,3,0,s35932,T100
n8445,0,2,2,1,2,0,s35932,T100
n3886,5,1,2,2,2,0,s35932,T100
WX6999,2,2,3,3,3,0,s35932,T100
n8444,0,2,2,1,2,0,s35932,T100
n3885,5,1,2,2,2,0,s35932,T100
WX7001,2,2,3,3,3,0,s35932,T100
n8443,0,2,2,1,2,0,s35932,T100
n3884,5,1,2,2,2,0,s35932,T100
WX7003,2,2,3,3,3,0,s35932,T100
n8442,0,2,2,1,2,0,s35932,T100
n3883,5,1,2,2,2,0,s35932,T100
WX7005,2,2,3,3,3,0,s35932,T100
n8441,0,2,2,1,2,0,s35932,T100
n3882,5,1,2,2,2,0,s35932,T100
WX7007,2,2,3,3,3,0,s35932,T100
n8440,0,2,2,1,2,0,s35932,T100
n3881,5,1,2,2,2,0,s35932,T100
WX7009,2,2,3,3,3,0,s35932,T100
n8439,0,2,2,1,2,0,s35932,T100
n3880,5,1,2,2,2,0,s35932,T100
WX7011,2,1,2,2,2,0,s35932,T100
n8438,0,2,2,1,2,0,s35932,T100
n3879,5,1,2,2,2,0,s35932,T100
WX7109,5,1,2,2,2,0,s35932,T100
n8437,0,2,2,1,2,0,s35932,T100
n3341,5,2,3,3,3,0,s35932,T100
WX7111,5,1,2,2,2,0,s35932,T100
n8436,0,2,2,1,2,0,s35932,T100
n3405,5,2,3,3,3,0,s35932,T100
WX7113,5,1,2,2,2,0,s35932,T100
n8435,0,2,2,1,2,0,s35932,T100
n3404,5,2,3,3,3,0,s35932,T100
WX7115,5,1,2,2,2,0,s35932,T100
n8434,0,2,2,1,2,0,s35932,T100
n3403,5,2,3,3,3,0,s35932,T100
WX7117,5,1,2,2,2,0,s35932,T100
test_so57,0,1,1,1,1,0,s35932,T100
n3402,5,2,3,3,3,0,s35932,T100
WX7119,5,1,2,2,2,0,s35932,T100
test_si58,0,1,1,1,1,0,s35932,T100
n8431,0,2,2,1,2,0,s35932,T100
n3401,5,2,3,3,3,0,s35932,T100
WX7121,5,1,2,2,2,0,s35932,T100
n8430,0,2,2,1,2,0,s35932,T100
n3400,5,2,3,3,3,0,s35932,T100
WX7123,5,1,2,2,2,0,s35932,T100
n8429,0,2,2,1,2,0,s35932,T100
n3399,5,2,3,3,3,0,s35932,T100
WX7125,5,1,2,2,2,0,s35932,T100
n8428,0,2,2,1,2,0,s35932,T100
n3398,5,2,3,3,3,0,s35932,T100
WX7127,5,1,2,2,2,0,s35932,T100
n8427,0,2,2,1,2,0,s35932,T100
n3397,5,2,3,3,3,0,s35932,T100
WX7129,5,1,2,2,2,0,s35932,T100
n8426,0,2,2,1,2,0,s35932,T100
n3396,5,2,3,3,3,0,s35932,T100
WX7131,5,1,2,2,2,0,s35932,T100
n8425,0,2,2,1,2,0,s35932,T100
n3395,5,2,3,3,3,0,s35932,T100
WX7133,5,1,2,2,2,0,s35932,T100
n8424,0,2,2,1,2,0,s35932,T100
n3394,5,2,3,3,3,0,s35932,T100
WX7135,5,1,2,2,2,0,s35932,T100
n8423,0,2,2,1,2,0,s35932,T100
n3393,5,2,3,3,3,0,s35932,T100
WX7137,5,1,2,2,2,0,s35932,T100
n8422,0,2,2,1,2,0,s35932,T100
n3392,5,2,3,3,3,0,s35932,T100
WX7139,5,1,2,2,2,0,s35932,T100
n8421,0,2,2,1,2,0,s35932,T100
n3391,5,2,3,3,3,0,s35932,T100
WX7141,5,1,2,2,2,0,s35932,T100
WX7142,4,3,4,3,4,0,s35932,T100
WX7143,5,1,2,2,2,0,s35932,T100
WX7144,4,3,4,3,4,0,s35932,T100
WX7145,5,1,2,2,2,0,s35932,T100
WX7146,4,3,4,3,4,0,s35932,T100
WX7147,5,1,2,2,2,0,s35932,T100
WX7148,4,3,4,3,4,0,s35932,T100
WX7149,5,1,2,2,2,0,s35932,T100
WX7150,4,3,4,3,4,0,s35932,T100
WX7151,5,1,2,2,2,0,s35932,T100
test_so58,4,2,3,3,3,0,s35932,T100
WX7153,5,1,2,2,2,0,s35932,T100
test_si59,0,1,1,1,1,0,s35932,T100
WX7154,4,3,4,3,4,0,s35932,T100
WX7155,5,1,2,2,2,0,s35932,T100
WX7156,4,3,4,3,4,0,s35932,T100
WX7157,5,1,2,2,2,0,s35932,T100
WX7158,4,3,4,3,4,0,s35932,T100
WX7159,5,1,2,2,2,0,s35932,T100
WX7160,4,3,4,3,4,0,s35932,T100
WX7161,5,1,2,2,2,0,s35932,T100
WX7162,4,3,4,3,4,0,s35932,T100
WX7163,5,1,2,2,2,0,s35932,T100
WX7164,4,3,4,3,4,0,s35932,T100
WX7165,5,1,2,2,2,0,s35932,T100
WX7166,4,3,4,3,4,0,s35932,T100
WX7167,5,1,2,2,2,0,s35932,T100
WX7168,4,3,4,3,4,0,s35932,T100
WX7169,5,1,2,2,2,0,s35932,T100
WX7170,4,3,4,3,4,0,s35932,T100
WX7171,5,1,2,2,2,0,s35932,T100
WX7172,4,3,4,3,4,0,s35932,T100
WX7173,2,1,2,2,2,0,s35932,T100
WX7174,4,3,4,3,4,0,s35932,T100
WX7175,2,1,2,2,2,0,s35932,T100
WX7176,4,3,4,3,4,0,s35932,T100
