net,fanin,fanout,gate_count,num_gate_types,num_instances,role,label
WX5171,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_14,0,3,3,2,3,benign_or_unconfirmed,0
DFF_750_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5173,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_15,0,3,3,2,3,benign_or_unconfirmed,0
DFF_751_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5175,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_16,0,3,3,2,3,benign_or_unconfirmed,0
DFF_752_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5177,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_17,0,3,3,2,3,benign_or_unconfirmed,0
DFF_753_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5179,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_18,0,3,3,2,3,benign_or_unconfirmed,0
DFF_754_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5181,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_19,0,3,3,2,3,benign_or_unconfirmed,0
DFF_755_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5183,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_20,0,3,3,2,3,benign_or_unconfirmed,0
DFF_756_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5185,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_21,0,3,3,2,3,benign_or_unconfirmed,0
DFF_757_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5187,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_22,0,2,2,2,2,benign_or_unconfirmed,0
DFF_758_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5189,2,1,2,2,2,benign_or_unconfirmed,0
test_si44,0,1,1,1,1,benign_or_unconfirmed,0
CRC_OUT_6_23,0,3,3,2,3,benign_or_unconfirmed,0
DFF_759_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5191,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_24,0,3,3,2,3,benign_or_unconfirmed,0
DFF_760_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5193,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_25,0,3,3,2,3,benign_or_unconfirmed,0
DFF_761_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5195,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_26,0,3,3,2,3,benign_or_unconfirmed,0
DFF_762_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5197,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_27,0,3,3,2,3,benign_or_unconfirmed,0
DFF_763_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5199,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_28,0,3,3,2,3,benign_or_unconfirmed,0
DFF_764_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5201,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_29,0,3,3,2,3,benign_or_unconfirmed,0
DFF_765_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5203,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_30,0,3,3,2,3,benign_or_unconfirmed,0
DFF_766_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5205,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_6_31,0,6,6,3,6,benign_or_unconfirmed,0
DFF_767_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX5656,2,2,3,3,3,benign_or_unconfirmed,0
WX5657,4,3,4,3,4,benign_or_unconfirmed,0
WX5658,2,2,3,3,3,benign_or_unconfirmed,0
n8528,0,2,2,1,2,benign_or_unconfirmed,0
n3940,5,1,2,2,2,benign_or_unconfirmed,0
WX5660,2,2,3,3,3,benign_or_unconfirmed,0
n8527,0,2,2,1,2,benign_or_unconfirmed,0
n3939,5,1,2,2,2,benign_or_unconfirmed,0
WX5662,2,2,3,3,3,benign_or_unconfirmed,0
n8526,0,2,2,1,2,benign_or_unconfirmed,0
n3938,5,1,2,2,2,benign_or_unconfirmed,0
WX5664,2,2,3,3,3,benign_or_unconfirmed,0
n8525,0,2,2,1,2,benign_or_unconfirmed,0
n3937,5,1,2,2,2,benign_or_unconfirmed,0
WX5666,2,2,3,3,3,benign_or_unconfirmed,0
n8524,0,2,2,1,2,benign_or_unconfirmed,0
n3936,5,1,2,2,2,benign_or_unconfirmed,0
WX5668,2,2,3,3,3,benign_or_unconfirmed,0
n8523,0,2,2,1,2,benign_or_unconfirmed,0
n3935,5,1,2,2,2,benign_or_unconfirmed,0
WX5670,2,2,3,3,3,benign_or_unconfirmed,0
test_so44,0,1,1,1,1,benign_or_unconfirmed,0
n3934,5,1,2,2,2,benign_or_unconfirmed,0
WX5672,2,2,3,3,3,benign_or_unconfirmed,0
test_si45,0,1,1,1,1,benign_or_unconfirmed,0
n8520,0,2,2,1,2,benign_or_unconfirmed,0
n3933,5,1,2,2,2,benign_or_unconfirmed,0
WX5674,2,2,3,3,3,benign_or_unconfirmed,0
n8519,0,2,2,1,2,benign_or_unconfirmed,0
n3932,5,1,2,2,2,benign_or_unconfirmed,0
WX5676,2,2,3,3,3,benign_or_unconfirmed,0
n8518,0,2,2,1,2,benign_or_unconfirmed,0
n3931,5,1,2,2,2,benign_or_unconfirmed,0
WX5678,2,2,3,3,3,benign_or_unconfirmed,0
n8517,0,2,2,1,2,benign_or_unconfirmed,0
n3930,5,1,2,2,2,benign_or_unconfirmed,0
WX5680,2,2,3,3,3,benign_or_unconfirmed,0
n8516,0,2,2,1,2,benign_or_unconfirmed,0
n3929,5,1,2,2,2,benign_or_unconfirmed,0
WX5682,2,2,3,3,3,benign_or_unconfirmed,0
n8515,0,2,2,1,2,benign_or_unconfirmed,0
n3928,5,1,2,2,2,benign_or_unconfirmed,0
WX5684,2,2,3,3,3,benign_or_unconfirmed,0
n8514,0,2,2,1,2,benign_or_unconfirmed,0
n3927,5,1,2,2,2,benign_or_unconfirmed,0
WX5686,2,2,3,3,3,benign_or_unconfirmed,0
n8513,0,2,2,1,2,benign_or_unconfirmed,0
n3926,5,1,2,2,2,benign_or_unconfirmed,0
WX5688,2,2,3,3,3,benign_or_unconfirmed,0
n8512,0,2,2,1,2,benign_or_unconfirmed,0
n3925,5,1,2,2,2,benign_or_unconfirmed,0
WX5690,2,2,3,3,3,benign_or_unconfirmed,0
n8511,0,2,2,1,2,benign_or_unconfirmed,0
n3924,5,1,2,2,2,benign_or_unconfirmed,0
WX5692,2,2,3,3,3,benign_or_unconfirmed,0
n8510,0,2,2,1,2,benign_or_unconfirmed,0
n3923,5,1,2,2,2,benign_or_unconfirmed,0
WX5694,2,2,3,3,3,benign_or_unconfirmed,0
n8509,0,2,2,1,2,benign_or_unconfirmed,0
n3922,5,1,2,2,2,benign_or_unconfirmed,0
WX5696,2,2,3,3,3,benign_or_unconfirmed,0
n8508,0,2,2,1,2,benign_or_unconfirmed,0
n3921,5,1,2,2,2,benign_or_unconfirmed,0
WX5698,2,2,3,3,3,benign_or_unconfirmed,0
n8507,0,2,2,1,2,benign_or_unconfirmed,0
n3920,5,1,2,2,2,benign_or_unconfirmed,0
WX5700,2,2,3,3,3,benign_or_unconfirmed,0
n8506,0,2,2,1,2,benign_or_unconfirmed,0
n3919,5,1,2,2,2,benign_or_unconfirmed,0
WX5702,2,2,3,3,3,benign_or_unconfirmed,0
n8505,0,2,2,1,2,benign_or_unconfirmed,0
n3918,5,1,2,2,2,benign_or_unconfirmed,0
WX5704,2,2,3,3,3,benign_or_unconfirmed,0
test_so45,0,1,1,1,1,benign_or_unconfirmed,0
n3917,5,1,2,2,2,benign_or_unconfirmed,0
WX5706,2,2,3,3,3,benign_or_unconfirmed,0
test_si46,0,1,1,1,1,benign_or_unconfirmed,0
n8502,0,2,2,1,2,benign_or_unconfirmed,0
n3916,5,1,2,2,2,benign_or_unconfirmed,0
WX5708,2,2,3,3,3,benign_or_unconfirmed,0
n8501,0,2,2,1,2,benign_or_unconfirmed,0
n3915,5,1,2,2,2,benign_or_unconfirmed,0
WX5710,2,2,3,3,3,trigger_tap,1
n8500,0,2,2,1,2,benign_or_unconfirmed,0
n3914,5,1,2,2,2,benign_or_unconfirmed,0
WX5712,2,2,3,3,3,benign_or_unconfirmed,0
n8499,0,2,2,1,2,benign_or_unconfirmed,0
n3913,5,1,2,2,2,benign_or_unconfirmed,0
WX5714,2,2,3,3,3,benign_or_unconfirmed,0
n8498,0,2,2,1,2,benign_or_unconfirmed,0
n3912,5,1,2,2,2,benign_or_unconfirmed,0
WX5716,2,2,3,3,3,benign_or_unconfirmed,0
n8497,0,2,2,1,2,benign_or_unconfirmed,0
n3911,5,1,2,2,2,benign_or_unconfirmed,0
WX5718,2,1,2,2,2,benign_or_unconfirmed,0
n8496,0,2,2,1,2,benign_or_unconfirmed,0
n3910,5,1,2,2,2,benign_or_unconfirmed,0
WX5816,5,1,2,2,2,benign_or_unconfirmed,0
n8495,0,2,2,1,2,benign_or_unconfirmed,0
n3342,5,2,3,3,3,benign_or_unconfirmed,0
WX5818,5,1,2,2,2,benign_or_unconfirmed,0
n8494,0,2,2,1,2,benign_or_unconfirmed,0
n3420,5,2,3,3,3,benign_or_unconfirmed,0
WX5820,5,1,2,2,2,benign_or_unconfirmed,0
n8493,0,2,2,1,2,benign_or_unconfirmed,0
n3419,5,2,3,3,3,benign_or_unconfirmed,0
WX5822,5,1,2,2,2,benign_or_unconfirmed,0
n8492,0,2,2,1,2,benign_or_unconfirmed,0
n3418,5,2,3,3,3,benign_or_unconfirmed,0
WX5824,5,1,2,2,2,benign_or_unconfirmed,0
n8491,0,2,2,1,2,benign_or_unconfirmed,0
n3417,5,2,3,3,3,benign_or_unconfirmed,0
WX5826,5,1,2,2,2,benign_or_unconfirmed,0
n8490,0,2,2,1,2,benign_or_unconfirmed,0
n3416,5,2,3,3,3,benign_or_unconfirmed,0
WX5828,5,1,2,2,2,benign_or_unconfirmed,0
n8489,0,2,2,1,2,benign_or_unconfirmed,0
n3415,5,2,3,3,3,benign_or_unconfirmed,0
WX5830,5,1,2,2,2,benign_or_unconfirmed,0
n8488,0,2,2,1,2,benign_or_unconfirmed,0
n3414,5,2,3,3,3,benign_or_unconfirmed,0
WX5832,5,1,2,2,2,benign_or_unconfirmed,0
n8487,0,2,2,1,2,benign_or_unconfirmed,0
n3413,5,2,3,3,3,benign_or_unconfirmed,0
WX5834,5,1,2,2,2,benign_or_unconfirmed,0
test_so46,0,1,1,1,1,benign_or_unconfirmed,0
n3412,5,2,3,3,3,benign_or_unconfirmed,0
WX5836,5,1,2,2,2,benign_or_unconfirmed,0
test_si47,0,1,1,1,1,benign_or_unconfirmed,0
n8484,0,2,2,1,2,benign_or_unconfirmed,0
n3411,5,2,3,3,3,benign_or_unconfirmed,0
WX5838,5,1,2,2,2,benign_or_unconfirmed,0
n8483,0,2,2,1,2,benign_or_unconfirmed,0
n3410,5,2,3,3,3,benign_or_unconfirmed,0
WX5840,5,1,2,2,2,benign_or_unconfirmed,0
n8482,0,2,2,1,2,benign_or_unconfirmed,0
n3409,5,2,3,3,3,benign_or_unconfirmed,0
WX5842,5,1,2,2,2,benign_or_unconfirmed,0
n8481,0,2,2,1,2,benign_or_unconfirmed,0
n3408,5,2,3,3,3,benign_or_unconfirmed,0
WX5844,5,1,2,2,2,benign_or_unconfirmed,0
n8480,0,2,2,1,2,benign_or_unconfirmed,0
n3407,5,2,3,3,3,benign_or_unconfirmed,0
WX5846,5,1,2,2,2,benign_or_unconfirmed,0
n8479,0,2,2,1,2,benign_or_unconfirmed,0
n3406,5,2,3,3,3,benign_or_unconfirmed,0
WX5848,5,1,2,2,2,benign_or_unconfirmed,0
WX5849,4,3,4,3,4,benign_or_unconfirmed,0
WX5850,5,1,2,2,2,benign_or_unconfirmed,0
WX5851,4,3,4,3,4,benign_or_unconfirmed,0
WX5852,5,1,2,2,2,benign_or_unconfirmed,0
WX5853,4,3,4,3,4,benign_or_unconfirmed,0
WX5854,5,1,2,2,2,benign_or_unconfirmed,0
WX5855,4,3,4,3,4,benign_or_unconfirmed,0
WX5856,5,1,2,2,2,benign_or_unconfirmed,0
WX5857,4,3,4,3,4,benign_or_unconfirmed,0
WX5858,5,1,2,2,2,benign_or_unconfirmed,0
WX5859,4,3,4,3,4,benign_or_unconfirmed,0
WX5860,5,1,2,2,2,benign_or_unconfirmed,0
WX5861,4,3,4,3,4,benign_or_unconfirmed,0
WX5862,5,1,2,2,2,benign_or_unconfirmed,0
WX5863,4,3,4,3,4,benign_or_unconfirmed,0
WX5864,5,1,2,2,2,benign_or_unconfirmed,0
WX5865,4,3,4,3,4,benign_or_unconfirmed,0
WX5866,5,1,2,2,2,benign_or_unconfirmed,0
WX5867,4,3,4,3,4,benign_or_unconfirmed,0
WX5868,5,1,2,2,2,benign_or_unconfirmed,0
test_so47,4,2,3,3,3,benign_or_unconfirmed,0
WX5870,5,1,2,2,2,benign_or_unconfirmed,0
test_si48,0,1,1,1,1,benign_or_unconfirmed,0
WX5871,4,3,4,3,4,benign_or_unconfirmed,0
WX5872,5,1,2,2,2,benign_or_unconfirmed,0
WX5873,4,3,4,3,4,benign_or_unconfirmed,0
WX5874,5,1,2,2,2,benign_or_unconfirmed,0
WX5875,4,3,4,3,4,benign_or_unconfirmed,0
WX5876,5,1,2,2,2,benign_or_unconfirmed,0
WX5877,4,3,4,3,4,benign_or_unconfirmed,0
WX5878,5,1,2,2,2,benign_or_unconfirmed,0
WX5879,4,3,4,3,4,benign_or_unconfirmed,0
WX5880,2,1,2,2,2,benign_or_unconfirmed,0
WX5881,4,3,4,3,4,benign_or_unconfirmed,0
WX5882,2,1,2,2,2,benign_or_unconfirmed,0
WX5883,4,3,4,3,4,benign_or_unconfirmed,0
WX5884,2,1,2,2,2,benign_or_unconfirmed,0
WX5885,4,3,4,3,4,benign_or_unconfirmed,0
WX5886,2,1,2,2,2,benign_or_unconfirmed,0
WX5887,4,3,4,3,4,benign_or_unconfirmed,0
WX5888,2,1,2,2,2,benign_or_unconfirmed,0
WX5889,4,3,4,3,4,benign_or_unconfirmed,0
WX5890,2,1,2,2,2,benign_or_unconfirmed,0
WX5891,4,3,4,3,4,benign_or_unconfirmed,0
WX5892,2,1,2,2,2,benign_or_unconfirmed,0
WX5893,4,3,4,3,4,benign_or_unconfirmed,0
WX5894,2,1,2,2,2,benign_or_unconfirmed,0
WX5895,4,3,4,3,4,benign_or_unconfirmed,0
WX5896,2,1,2,2,2,benign_or_unconfirmed,0
WX5897,4,3,4,3,4,benign_or_unconfirmed,0
WX5898,2,1,2,2,2,benign_or_unconfirmed,0
WX5899,4,3,4,3,4,benign_or_unconfirmed,0
WX5900,2,1,2,2,2,benign_or_unconfirmed,0
WX5901,4,3,4,3,4,benign_or_unconfirmed,0
WX5902,2,1,2,2,2,benign_or_unconfirmed,0
test_so48,4,2,3,3,3,benign_or_unconfirmed,0
WX5904,2,1,2,2,2,benign_or_unconfirmed,0
test_si49,0,1,1,1,1,benign_or_unconfirmed,0
WX5905,4,3,4,3,4,benign_or_unconfirmed,0
WX5906,2,1,2,2,2,benign_or_unconfirmed,0
WX5907,4,3,4,3,4,benign_or_unconfirmed,0
WX5908,2,1,2,2,2,benign_or_unconfirmed,0
WX5909,4,3,4,3,4,benign_or_unconfirmed,0
WX5910,2,1,2,2,2,benign_or_unconfirmed,0
WX5911,4,3,4,3,4,benign_or_unconfirmed,0
WX5912,2,1,2,2,2,benign_or_unconfirmed,0
WX5913,0,3,3,2,3,benign_or_unconfirmed,0
n3689,5,1,2,2,2,benign_or_unconfirmed,0
WX5914,2,1,2,2,2,benign_or_unconfirmed,0
WX5915,0,3,3,2,3,benign_or_unconfirmed,0
n3687,5,1,2,2,2,benign_or_unconfirmed,0
WX5916,2,1,2,2,2,benign_or_unconfirmed,0
WX5917,0,3,3,2,3,benign_or_unconfirmed,0
n3685,5,1,2,2,2,benign_or_unconfirmed,0
WX5918,2,1,2,2,2,benign_or_unconfirmed,0
WX5919,0,3,3,2,3,benign_or_unconfirmed,0
n3683,5,1,2,2,2,benign_or_unconfirmed,0
WX5920,2,1,2,2,2,benign_or_unconfirmed,0
WX5921,0,3,3,2,3,benign_or_unconfirmed,0
n3681,5,1,2,2,2,benign_or_unconfirmed,0
WX5922,2,1,2,2,2,trigger_tap,1
WX5923,0,3,3,2,3,benign_or_unconfirmed,0
n3679,5,1,2,2,2,benign_or_unconfirmed,0
WX5924,2,1,2,2,2,benign_or_unconfirmed,0
WX5925,0,3,3,2,3,benign_or_unconfirmed,0
n3677,5,1,2,2,2,benign_or_unconfirmed,0
WX5926,2,1,2,2,2,benign_or_unconfirmed,0
WX5927,0,3,3,2,3,benign_or_unconfirmed,0
n3675,5,1,2,2,2,benign_or_unconfirmed,0
WX5928,2,1,2,2,2,benign_or_unconfirmed,0
WX5929,0,3,3,2,3,benign_or_unconfirmed,0
n3673,5,1,2,2,2,benign_or_unconfirmed,0
WX5930,2,1,2,2,2,benign_or_unconfirmed,0
WX5931,0,3,3,2,3,benign_or_unconfirmed,0
n3671,5,1,2,2,2,benign_or_unconfirmed,0
WX5932,2,1,2,2,2,benign_or_unconfirmed,0
WX5933,0,3,3,2,3,benign_or_unconfirmed,0
n3669,5,1,2,2,2,benign_or_unconfirmed,0
WX5934,2,1,2,2,2,benign_or_unconfirmed,0
WX5935,0,3,3,2,3,benign_or_unconfirmed,0
n3667,5,1,2,2,2,benign_or_unconfirmed,0
WX5936,2,1,2,2,2,benign_or_unconfirmed,0
test_so49,0,2,2,2,2,benign_or_unconfirmed,0
n3665,5,1,2,2,2,benign_or_unconfirmed,0
WX5938,2,1,2,2,2,benign_or_unconfirmed,0
test_si50,0,1,1,1,1,benign_or_unconfirmed,0
WX5939,0,3,3,2,3,benign_or_unconfirmed,0
n3663,5,1,2,2,2,benign_or_unconfirmed,0
WX5940,2,1,2,2,2,benign_or_unconfirmed,0
WX5941,0,3,3,2,3,benign_or_unconfirmed,0
n3661,5,1,2,2,2,benign_or_unconfirmed,0
WX5942,2,1,2,2,2,benign_or_unconfirmed,0
WX5943,0,3,3,2,3,benign_or_unconfirmed,0
n3659,5,1,2,2,2,benign_or_unconfirmed,0
WX5944,2,1,2,2,2,benign_or_unconfirmed,0
WX5945,4,3,4,3,4,benign_or_unconfirmed,0
WX5946,2,1,2,2,2,benign_or_unconfirmed,0
WX5947,4,3,4,3,4,benign_or_unconfirmed,0
WX5948,2,1,2,2,2,benign_or_unconfirmed,0
WX5949,4,3,4,3,4,benign_or_unconfirmed,0
WX5950,2,1,2,2,2,benign_or_unconfirmed,0
WX5951,4,3,4,3,4,benign_or_unconfirmed,0
WX5952,2,1,2,2,2,benign_or_unconfirmed,0
WX5953,4,3,4,3,4,benign_or_unconfirmed,0
WX5954,2,1,2,2,2,benign_or_unconfirmed,0
WX5955,4,3,4,3,4,benign_or_unconfirmed,0
WX5956,2,1,2,2,2,benign_or_unconfirmed,0
WX5957,4,3,4,3,4,benign_or_unconfirmed,0
WX5958,2,1,2,2,2,benign_or_unconfirmed,0
WX5959,4,3,4,3,4,benign_or_unconfirmed,0
WX5960,2,1,2,2,2,trigger_tap,1
WX5961,4,3,4,3,4,benign_or_unconfirmed,0
WX5962,2,1,2,2,2,benign_or_unconfirmed,0
WX5963,4,3,4,3,4,benign_or_unconfirmed,0
WX5964,2,1,2,2,2,benign_or_unconfirmed,0
WX5965,4,3,4,3,4,benign_or_unconfirmed,0
WX5966,2,1,2,2,2,benign_or_unconfirmed,0
WX5967,4,3,4,3,4,benign_or_unconfirmed,0
WX5968,2,1,2,2,2,benign_or_unconfirmed,0
WX5969,4,3,4,3,4,benign_or_unconfirmed,0
WX5970,2,1,2,2,2,benign_or_unconfirmed,0
test_so50,4,2,3,3,3,benign_or_unconfirmed,0
WX5972,2,1,2,2,2,benign_or_unconfirmed,0
test_si51,0,1,1,1,1,benign_or_unconfirmed,0
WX5973,4,3,4,3,4,benign_or_unconfirmed,0
WX5974,2,1,2,2,2,benign_or_unconfirmed,0
WX5975,4,3,4,3,4,benign_or_unconfirmed,0
WX5976,2,1,2,2,2,benign_or_unconfirmed,0
WX5977,4,3,4,3,4,benign_or_unconfirmed,0
WX5978,2,1,2,2,2,benign_or_unconfirmed,0
WX5979,4,3,4,3,4,benign_or_unconfirmed,0
WX5980,2,1,2,2,2,benign_or_unconfirmed,0
WX5981,4,3,4,3,4,benign_or_unconfirmed,0
WX5982,2,1,2,2,2,benign_or_unconfirmed,0
WX5983,4,3,4,3,4,benign_or_unconfirmed,0
WX5984,2,1,2,2,2,benign_or_unconfirmed,0
WX5985,4,3,4,3,4,benign_or_unconfirmed,0
WX5986,2,1,2,2,2,benign_or_unconfirmed,0
WX5987,4,3,4,3,4,benign_or_unconfirmed,0
WX5988,2,1,2,2,2,benign_or_unconfirmed,0
WX5989,4,3,4,3,4,benign_or_unconfirmed,0
WX5990,2,1,2,2,2,benign_or_unconfirmed,0
WX5991,4,3,4,3,4,benign_or_unconfirmed,0
WX5992,2,1,2,2,2,benign_or_unconfirmed,0
WX5993,4,3,4,3,4,benign_or_unconfirmed,0
WX5994,2,1,2,2,2,benign_or_unconfirmed,0
WX5995,4,3,4,3,4,benign_or_unconfirmed,0
WX5996,2,1,2,2,2,benign_or_unconfirmed,0
WX5997,4,3,4,3,4,benign_or_unconfirmed,0
WX5998,2,1,2,2,2,benign_or_unconfirmed,0
WX5999,4,3,4,3,4,benign_or_unconfirmed,0
WX6000,2,1,2,2,2,benign_or_unconfirmed,0
WX6001,4,3,4,3,4,benign_or_unconfirmed,0
WX6002,2,1,2,2,2,benign_or_unconfirmed,0
WX6003,4,3,4,3,4,benign_or_unconfirmed,0
WX6004,2,1,2,2,2,benign_or_unconfirmed,0
test_so51,4,2,3,3,3,benign_or_unconfirmed,0
WX6006,2,1,2,2,2,benign_or_unconfirmed,0
test_si52,0,1,1,1,1,benign_or_unconfirmed,0
WX6007,4,3,4,3,4,benign_or_unconfirmed,0
WX6008,2,1,2,2,2,benign_or_unconfirmed,0
WX6009,4,3,4,3,4,benign_or_unconfirmed,0
WX6010,2,1,2,2,2,benign_or_unconfirmed,0
WX6011,4,3,4,3,4,benign_or_unconfirmed,0
WX6012,2,1,2,2,2,benign_or_unconfirmed,0
WX6013,4,3,4,3,4,benign_or_unconfirmed,0
WX6014,2,1,2,2,2,benign_or_unconfirmed,0
WX6015,4,3,4,3,4,benign_or_unconfirmed,0
WX6016,2,1,2,2,2,benign_or_unconfirmed,0
WX6017,4,3,4,3,4,benign_or_unconfirmed,0
WX6018,2,1,2,2,2,benign_or_unconfirmed,0
WX6019,4,3,4,3,4,benign_or_unconfirmed,0
WX6020,2,1,2,2,2,benign_or_unconfirmed,0
WX6021,4,3,4,3,4,benign_or_unconfirmed,0
WX6022,2,1,2,2,2,benign_or_unconfirmed,0
WX6023,4,3,4,3,4,benign_or_unconfirmed,0
WX6024,2,1,2,2,2,benign_or_unconfirmed,0
WX6025,4,3,4,3,4,benign_or_unconfirmed,0
WX6026,2,1,2,2,2,benign_or_unconfirmed,0
WX6027,4,3,4,3,4,benign_or_unconfirmed,0
WX6028,2,1,2,2,2,benign_or_unconfirmed,0
WX6029,4,3,4,3,4,benign_or_unconfirmed,0
WX6030,2,1,2,2,2,benign_or_unconfirmed,0
WX6031,4,3,4,3,4,benign_or_unconfirmed,0
WX6032,2,1,2,2,2,benign_or_unconfirmed,0
WX6033,4,3,4,3,4,benign_or_unconfirmed,0
WX6034,2,1,2,2,2,benign_or_unconfirmed,0
WX6035,4,3,4,3,4,benign_or_unconfirmed,0
WX6036,2,1,2,2,2,benign_or_unconfirmed,0
WX6037,4,3,4,3,4,benign_or_unconfirmed,0
WX6038,2,1,2,2,2,benign_or_unconfirmed,0
test_so52,4,2,3,3,3,benign_or_unconfirmed,0
WX6040,2,1,2,2,2,benign_or_unconfirmed,0
test_si53,0,1,1,1,1,benign_or_unconfirmed,0
WX6041,4,3,4,2,4,benign_or_unconfirmed,0
WX6042,2,1,2,2,2,benign_or_unconfirmed,0
WX6043,4,3,4,2,4,benign_or_unconfirmed,0
WX6044,2,1,2,2,2,benign_or_unconfirmed,0
WX6045,4,3,4,2,4,benign_or_unconfirmed,0
WX6046,2,1,2,2,2,benign_or_unconfirmed,0
WX6047,4,3,4,2,4,benign_or_unconfirmed,0
WX6048,2,1,2,2,2,benign_or_unconfirmed,0
WX6049,4,3,4,3,4,benign_or_unconfirmed,0
WX6050,2,1,2,2,2,benign_or_unconfirmed,0
WX6051,4,3,4,2,4,benign_or_unconfirmed,0
WX6052,2,1,2,2,2,benign_or_unconfirmed,0
WX6053,4,3,4,2,4,benign_or_unconfirmed,0
WX6054,2,1,2,2,2,benign_or_unconfirmed,0
WX6055,4,3,4,2,4,benign_or_unconfirmed,0
WX6056,2,1,2,2,2,benign_or_unconfirmed,0
WX6057,4,3,4,2,4,benign_or_unconfirmed,0
WX6058,2,1,2,2,2,benign_or_unconfirmed,0
WX6059,4,3,4,2,4,benign_or_unconfirmed,0
WX6060,2,1,2,2,2,benign_or_unconfirmed,0
WX6061,4,3,4,2,4,benign_or_unconfirmed,0
WX6062,2,1,2,2,2,benign_or_unconfirmed,0
WX6063,4,3,4,3,4,benign_or_unconfirmed,0
WX6064,2,1,2,2,2,benign_or_unconfirmed,0
WX6065,4,3,4,2,4,benign_or_unconfirmed,0
WX6066,2,1,2,2,2,benign_or_unconfirmed,0
WX6067,4,3,4,2,4,benign_or_unconfirmed,0
WX6068,2,1,2,2,2,benign_or_unconfirmed,0
WX6069,4,3,4,2,4,benign_or_unconfirmed,0
WX6070,2,1,2,2,2,benign_or_unconfirmed,0
WX6071,4,3,4,2,4,benign_or_unconfirmed,0
WX6436,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_5_0,0,2,2,2,2,benign_or_unconfirmed,0
DFF_928_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX6438,2,1,2,2,2,benign_or_unconfirmed,0
test_si54,0,1,1,1,1,benign_or_unconfirmed,0
CRC_OUT_5_1,0,3,3,2,3,benign_or_unconfirmed,0
DFF_929_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX6440,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_5_2,0,3,3,2,3,benign_or_unconfirmed,0
DFF_930_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX6442,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_5_3,0,3,3,2,3,benign_or_unconfirmed,0
DFF_931_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX6444,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_5_4,0,3,3,2,3,benign_or_unconfirmed,0
DFF_932_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX6446,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_5_5,0,3,3,2,3,benign_or_unconfirmed,0
DFF_933_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX6448,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_5_6,0,3,3,2,3,benign_or_unconfirmed,0
DFF_934_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX6450,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_5_7,0,3,3,2,3,benign_or_unconfirmed,0
DFF_935_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX6452,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_5_8,0,3,3,2,3,benign_or_unconfirmed,0
DFF_936_n1,5,1,2,2,2,benign_or_unconfirmed,0
